Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
63719184,01/10/2025 04:43:37 PM,01/10/2025 09:49:24 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,AVENUE O,AVENUE O,AVENUE O,EAST    4 STREET,AVENUE O,EAST    4 STREET,INTERSECTION,,,,Closed,,The Police Department issued a summons in response to the complaint.,01/10/2025 09:49:28 PM,12 BROOKLYN,,BROOKLYN,992454,162138,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6117039475733,-73.97045180115299,"(40.6117039475733, -73.97045180115299)"
63722202,01/10/2025 04:42:39 PM,01/10/2025 04:53:42 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11215,109 SEVENTH AVENUE,SEVENTH AVENUE,PRESIDENT STREET,CARROLL STREET,PRESIDENT STREET,CARROLL STREET,ADDRESS,BROOKLYN,7 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/10/2025 04:53:45 PM,06 BROOKLYN,3010650069,BROOKLYN,990923,184735,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67372913709945,-73.97594362498585,"(40.67372913709945, -73.97594362498585)"
63722804,01/10/2025 04:42:02 PM,01/11/2025 05:37:03 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10465,3200 BARKLEY AVENUE,BARKLEY AVENUE,VINCENT AVENUE,WILCOX AVENUE,VINCENT AVENUE,WILCOX AVENUE,ADDRESS,BRONX,BARKLEY AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/11/2025 05:37:06 AM,10 BRONX,2054630001,BRONX,1034078,243021,MOBILE,Unspecified,BRONX,,,,,,,,40.83357131347898,-73.81993681575604,"(40.83357131347898, -73.81993681575604)"
63719381,01/10/2025 04:41:33 PM,01/10/2025 05:22:45 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11215,906 UNION STREET,UNION STREET,8 AVENUE,GRAND ARMY PLAZA OVAL,8 AVENUE,GRAND ARMY PLAZA OVAL,ADDRESS,BROOKLYN,UNION STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/10/2025 05:22:48 PM,06 BROOKLYN,3010660024,BROOKLYN,992142,184449,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67294312858104,-73.97154942677598,"(40.67294312858104, -73.97154942677598)"
63719171,01/10/2025 04:39:42 PM,01/10/2025 05:02:07 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11692,252 BEACH   77 STREET,BEACH   77 STREET,AQUATIC DRIVE,BEACH CHANNEL DRIVE,AQUATIC DRIVE,BEACH CHANNEL DRIVE,ADDRESS,ARVERNE,BEACH   77 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,01/10/2025 05:02:10 PM,14 QUEENS,4160910065,QUEENS,1038530,154222,ONLINE,Unspecified,QUEENS,,,,,,,,40.589813730435296,-73.80456462965,"(40.589813730435296, -73.80456462965)"
63715269,01/10/2025 04:38:07 PM,01/10/2025 04:58:07 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/10/2025 04:58:10 PM,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68364302931577,-74.00030286766025,"(40.68364302931577, -74.00030286766025)"
63717289,01/10/2025 04:37:56 PM,01/10/2025 05:07:35 PM,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10456,EAST  170 STREET,EAST  170 STREET,EAST  170 STREET,GRAND CONCOURSE,EAST  170 STREET,GRAND CONCOURSE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/10/2025 05:07:39 PM,04 BRONX,,BRONX,1008110,244858,PHONE,Unspecified,BRONX,,,,,,,,40.83872167806522,-73.91377061389227,"(40.83872167806522, -73.91377061389227)"
63715341,01/10/2025 04:36:20 PM,01/11/2025 12:18:27 AM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10459,1030 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,ALDUS STREET,WESTCHESTER AVENUE,ALDUS STREET,WESTCHESTER AVENUE,ADDRESS,BRONX,SOUTHERN BOULEVARD,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/11/2025 12:18:30 AM,02 BRONX,2027430006,BRONX,1014182,239459,PHONE,Unspecified,BRONX,Car,,,,,,,40.823884491296205,-73.89185068203865,"(40.823884491296205, -73.89185068203865)"
63707084,01/10/2025 04:36:05 PM,01/10/2025 06:05:22 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10467,323 EAST GUN HILL ROAD,EAST GUN HILL ROAD,PERRY AVENUE,HULL AVENUE,PERRY AVENUE,HULL AVENUE,ADDRESS,BRONX,EAST GUN HILL ROAD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/10/2025 06:05:24 PM,07 BRONX,2033560107,BRONX,1019173,259515,ONLINE,Unspecified,BRONX,,,,,,,,40.878913881658384,-73.8737129159977,"(40.878913881658384, -73.8737129159977)"
63717388,01/10/2025 04:36:02 PM,01/10/2025 05:26:01 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11201,301 GOLD STREET,GOLD STREET,TILLARY STREET,JOHNSON STREET,TILLARY STREET,JOHNSON STREET,ADDRESS,BROOKLYN,GOLD STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/10/2025 05:26:04 PM,02 BROOKLYN,3001340006,BROOKLYN,988901,192647,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69544706314867,-73.98322753703334,"(40.69544706314867, -73.98322753703334)"
63713276,01/10/2025 04:34:12 PM,01/10/2025 06:00:41 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11375,62 AVENUE,62 AVENUE,62 AVENUE,COLONIAL AVENUE,62 AVENUE,COLONIAL AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/10/2025 06:00:45 PM,06 QUEENS,,QUEENS,1026204,208224,PHONE,Unspecified,QUEENS,,,,,,,,40.73810390721791,-73.84860830891233,"(40.73810390721791, -73.84860830891233)"
63715265,01/10/2025 04:33:58 PM,01/10/2025 06:52:53 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10453,150 WEST BURNSIDE AVENUE,WEST BURNSIDE AVENUE,LORING PLACE SOUTH,HENNESSY PLACE,LORING PLACE SOUTH,HENNESSY PLACE,ADDRESS,BRONX,WEST BURNSIDE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/10/2025 06:52:55 PM,05 BRONX,2028790192,BRONX,1007822,250413,ONLINE,Unspecified,BRONX,Car,,,,,,,40.85396928531816,-73.91479190927281,"(40.85396928531816, -73.91479190927281)"
63709116,01/10/2025 04:33:50 PM,01/10/2025 05:26:36 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10463,69 WEST  225 STREET,WEST  225 STREET,WEST  225 STREET,BROADWAY,WEST  225 STREET,BROADWAY,ADDRESS,NEW YORK,WEST  225 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/10/2025 05:26:39 PM,08 BRONX,1022150116,MANHATTAN,1009460,257712,MOBILE,Unspecified,MANHATTAN,Car,,,,,,,40.87399829533108,-73.9088434127539,"(40.87399829533108, -73.9088434127539)"
63713278,01/10/2025 04:33:04 PM,01/11/2025 12:18:09 AM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10459,966 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,EAST  163 STREET,ALDUS STREET,EAST  163 STREET,ALDUS STREET,ADDRESS,BRONX,SOUTHERN BOULEVARD,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/11/2025 12:18:14 AM,02 BRONX,2027420029,BRONX,1014216,238860,PHONE,Unspecified,BRONX,Truck,,,,,,,40.82224029198061,-73.89173050952247,"(40.82224029198061, -73.89173050952247)"
63709117,01/10/2025 04:32:43 PM,01/10/2025 10:08:14 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11229,2748 OCEAN AVENUE,OCEAN AVENUE,AVENUE W,AVENUE X,AVENUE W,AVENUE X,ADDRESS,BROOKLYN,OCEAN AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/10/2025 10:08:18 PM,15 BROOKLYN,3074040015,BROOKLYN,998013,155773,MOBILE,Unspecified,BROOKLYN,Car,,,,,,,40.5942264295492,-73.95044302386371,"(40.5942264295492, -73.95044302386371)"
63707128,01/10/2025 04:30:51 PM,01/10/2025 06:27:21 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11215,575 4 AVENUE,4 AVENUE,16 STREET,PROSPECT AVENUE,16 STREET,PROSPECT AVENUE,ADDRESS,BROOKLYN,4 AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/10/2025 06:27:23 PM,07 BROOKLYN,3010527503,BROOKLYN,986323,181838,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.665779791617304,-73.99252766047772,"(40.665779791617304, -73.99252766047772)"
63714061,01/10/2025 04:29:34 PM,01/10/2025 09:42:07 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11418,84-01 112 STREET,112 STREET,84 AVENUE,85 AVENUE,84 AVENUE,85 AVENUE,ADDRESS,RICHMOND HILL,112 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,01/10/2025 09:42:11 PM,09 QUEENS,,QUEENS,1028974,195081,ONLINE,Unspecified,QUEENS,,,,,,,,40.702016026408494,-73.83870007139252,"(40.702016026408494, -73.83870007139252)"
63713259,01/10/2025 04:28:54 PM,01/10/2025 09:53:51 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11228,115 DAHLGREN PLACE,DAHLGREN PLACE,90 STREET,GOWANUS EXPRESSWAY EB EN   92 ST,90 STREET,GOWANUS EXPRESSWAY EB EN   92 ST,ADDRESS,BROOKLYN,DAHLGREN PLACE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/10/2025 09:53:56 PM,10 BROOKLYN,3060927502,BROOKLYN,977309,164048,MOBILE,Unspecified,BROOKLYN,Car,,,,,,,40.61694758218926,-74.02500123819861,"(40.61694758218926, -74.02500123819861)"
63709918,01/10/2025 04:28:36 PM,01/10/2025 10:29:35 PM,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11417,89-06 107 AVENUE,107 AVENUE,89 STREET,90 STREET,89 STREET,90 STREET,ADDRESS,OZONE PARK,107 AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,01/10/2025 10:29:39 PM,10 QUEENS,4091520003,QUEENS,1026227,186383,ONLINE,Unspecified,QUEENS,,,,,,,,40.678155512103665,-73.84866147644189,"(40.678155512103665, -73.84866147644189)"
63717310,01/10/2025 04:27:34 PM,01/10/2025 05:55:31 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10305,205 MAJOR AVENUE,MAJOR AVENUE,WALLACE AVENUE,SAND LANE,WALLACE AVENUE,SAND LANE,ADDRESS,STATEN ISLAND,MAJOR AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/10/2025 05:55:34 PM,02 STATEN ISLAND,5030950021,STATEN ISLAND,965007,157387,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.598646329023936,-74.06929361814788,"(40.598646329023936, -74.06929361814788)"
63715261,01/10/2025 04:27:26 PM,01/10/2025 04:37:40 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11222,100 MESEROLE AVENUE,MESEROLE AVENUE,LORIMER STREET,MANHATTAN AVENUE,LORIMER STREET,MANHATTAN AVENUE,ADDRESS,BROOKLYN,MESEROLE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/10/2025 04:37:43 PM,01 BROOKLYN,3026190001,BROOKLYN,997282,204143,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.72699247279165,-73.95298167828521,"(40.72699247279165, -73.95298167828521)"
63711169,01/10/2025 04:25:23 PM,01/10/2025 04:47:38 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11205,298 CLASSON AVENUE,CLASSON AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,ADDRESS,BROOKLYN,CLASSON AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/10/2025 04:47:40 PM,02 BROOKLYN,3019330121,BROOKLYN,995261,190775,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.690303228634036,-73.96029513058312,"(40.690303228634036, -73.96029513058312)"
63711158,01/10/2025 04:24:18 PM,01/10/2025 05:43:24 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11206,MYRTLE AVENUE,MYRTLE AVENUE,MYRTLE AVENUE,THROOP AVENUE,MYRTLE AVENUE,THROOP AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/10/2025 05:43:27 PM,03 BROOKLYN,,BROOKLYN,999910,192864,PHONE,Unspecified,BROOKLYN,SUV,,,,,,,40.696030044398285,-73.94352632050455,"(40.696030044398285, -73.94352632050455)"
63711050,01/10/2025 04:23:04 PM,01/10/2025 11:05:24 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11412,120-12 196 STREET,196 STREET,120 AVENUE,122 AVENUE,120 AVENUE,122 AVENUE,ADDRESS,SAINT ALBANS,196 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/10/2025 11:05:28 PM,12 QUEENS,4126790012,QUEENS,1052625,190349,MOBILE,Unspecified,QUEENS,,,,,,,,40.68887669367383,-73.75344965428489,"(40.68887669367383, -73.75344965428489)"
63715377,01/10/2025 04:21:19 PM,01/10/2025 08:13:25 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11207,20 BARBEY STREET,BARBEY STREET,HIGHLAND BOULEVARD,SUNNYSIDE AVENUE,HIGHLAND BOULEVARD,SUNNYSIDE AVENUE,ADDRESS,BROOKLYN,BARBEY STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/10/2025 08:13:29 PM,05 BROOKLYN,3038860066,BROOKLYN,1014593,188087,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68288012554493,-73.89059749205234,"(40.68288012554493, -73.89059749205234)"
63717192,01/10/2025 04:21:16 PM,01/10/2025 06:01:44 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10025,2475 BROADWAY,BROADWAY,WEST   91 STREET,WEST   92 STREET,WEST   91 STREET,WEST   92 STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/10/2025 06:01:46 PM,07 MANHATTAN,1012390055,MANHATTAN,991534,227842,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.79204675263186,-73.9736942831597,"(40.79204675263186, -73.9736942831597)"
63709976,01/10/2025 04:18:38 PM,01/10/2025 08:04:29 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11377,47 STREET,47 STREET,47 STREET,51 ROAD,47 STREET,51 ROAD,INTERSECTION,,,,Closed,,The Police Department issued a summons in response to the complaint.,01/10/2025 08:04:32 PM,02 QUEENS,,QUEENS,1006529,206642,PHONE,Unspecified,QUEENS,,,,,,,,40.733833156696576,-73.91961104773142,"(40.733833156696576, -73.91961104773142)"
63719125,01/10/2025 04:18:14 PM,01/10/2025 06:13:31 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11209,7114 COLONIAL ROAD,COLONIAL ROAD,71 STREET,72 STREET,71 STREET,72 STREET,ADDRESS,BROOKLYN,COLONIAL ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/10/2025 06:13:34 PM,10 BROOKLYN,3058880039,BROOKLYN,975336,170738,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.635308461117056,-74.0321167493357,"(40.635308461117056, -74.0321167493357)"
63715223,01/10/2025 04:17:22 PM,01/10/2025 04:52:02 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11694,144-15 CRONSTON AVENUE,CRONSTON AVENUE,BEACH  144 STREET,BEACH  145 STREET,BEACH  144 STREET,BEACH  145 STREET,ADDRESS,FAR ROCKAWAY,CRONSTON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/10/2025 04:52:05 PM,14 QUEENS,4162950004,QUEENS,1022378,148952,ONLINE,Unspecified,QUEENS,,,,,,,,40.5754328377744,-73.86274958896382,"(40.5754328377744, -73.86274958896382)"
63713346,01/10/2025 04:16:57 PM,01/10/2025 06:12:45 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10457,270 EAST BURNSIDE AVENUE,EAST BURNSIDE AVENUE,ANTHONY AVENUE,RYER AVENUE,ANTHONY AVENUE,RYER AVENUE,ADDRESS,BRONX,EAST BURNSIDE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/10/2025 06:12:48 PM,05 BRONX,2028140069,BRONX,1011306,249466,PHONE,Unspecified,BRONX,Car,,,,,,,40.85136006419715,-73.90220177401109,"(40.85136006419715, -73.90220177401109)"
63711202,01/10/2025 04:15:48 PM,01/10/2025 05:31:36 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10011,363 WEST   23 STREET,WEST   23 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   23 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/10/2025 05:31:39 PM,04 MANHATTAN,1007470001,MANHATTAN,984204,211069,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74601223108109,-74.00016601136937,"(40.74601223108109, -74.00016601136937)"
63707129,01/10/2025 04:13:20 PM,01/10/2025 05:18:18 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11218,35 MCDONALD AVENUE,MCDONALD AVENUE,10 AVENUE,TERRACE PLACE,10 AVENUE,TERRACE PLACE,ADDRESS,BROOKLYN,MCDONALD AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/10/2025 05:18:21 PM,07 BROOKLYN,3008957502,BROOKLYN,989356,177637,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.654247742544385,-73.98159808459668,"(40.654247742544385, -73.98159808459668)"
63722800,01/10/2025 04:13:06 PM,01/11/2025 07:36:44 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10031,514 WEST  136 STREET,WEST  136 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  136 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/11/2025 07:36:47 AM,09 MANHATTAN,1019880118,MANHATTAN,997300,238040,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.82003081301524,-73.952850909447,"(40.82003081301524, -73.952850909447)"
63719333,01/10/2025 04:11:48 PM,01/10/2025 06:13:16 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11209,7112 COLONIAL ROAD,COLONIAL ROAD,71 STREET,72 STREET,71 STREET,72 STREET,ADDRESS,BROOKLYN,COLONIAL ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/10/2025 06:13:20 PM,10 BROOKLYN,3058880038,BROOKLYN,975337,170741,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63531669648491,-74.0321131503426,"(40.63531669648491, -74.0321131503426)"
63717232,01/10/2025 04:10:53 PM,01/10/2025 06:24:34 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11214,2066 85 STREET,85 STREET,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,ADDRESS,BROOKLYN,85 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,01/10/2025 06:24:37 PM,11 BROOKLYN,3063467501,BROOKLYN,985285,159467,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6043763371156,-73.9962726683689,"(40.6043763371156, -73.9962726683689)"
63716407,01/10/2025 04:09:55 PM,01/11/2025 05:00:28 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10456,1258 BOSTON ROAD,BOSTON ROAD,EAST  168 STREET,EAST  169 STREET,EAST  168 STREET,EAST  169 STREET,ADDRESS,BRONX,BOSTON ROAD,,Closed,,The Police Department issued a summons in response to the complaint.,01/11/2025 05:00:31 AM,03 BRONX,2026630016,BRONX,1011601,241869,MOBILE,Unspecified,BRONX,,,,,,,,40.830507618828264,-73.90116643337153,"(40.830507618828264, -73.90116643337153)"
